               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.024515,            0.023477,          0.00087285,             0.21505,            0.055407,             0.12257,            0.037766,            0.080671,             0.14836,              0.0102,            0.007543,            0.007543,            0.007543
                 107,             0.02461,            0.023451,          0.00091796,             0.21496,            0.054236,              0.1217,            0.037252,            0.080284,             0.14934,            0.010068,           0.0075009,           0.0075009,           0.0075009
                 108,            0.024862,            0.023395,          0.00096962,             0.21251,            0.051307,             0.11904,            0.037113,            0.079817,             0.15017,           0.0099447,           0.0074585,           0.0074585,           0.0074585
                 109,            0.024883,             0.02338,           0.0010094,             0.21283,            0.053357,             0.11948,            0.036914,            0.079276,             0.15073,           0.0098279,            0.007416,            0.007416,            0.007416
                 110,            0.024456,            0.023384,           0.0010167,             0.20979,            0.050428,             0.11813,            0.036183,            0.079343,             0.15101,           0.0097341,           0.0073733,           0.0073733,           0.0073733
                 111,            0.024299,            0.023353,           0.0010146,             0.21009,            0.051307,             0.11845,            0.036507,            0.079465,             0.15067,           0.0097194,           0.0073303,           0.0073303,           0.0073303
                 112,            0.024185,            0.023346,           0.0010239,             0.21265,              0.0516,              0.1201,            0.036431,            0.079662,             0.15064,           0.0097174,           0.0072872,           0.0072872,           0.0072872
                 113,            0.024899,            0.023259,           0.0010332,             0.20932,            0.050428,             0.11795,            0.035897,            0.080031,              0.1506,           0.0097095,           0.0072438,           0.0072438,           0.0072438
                 114,            0.025033,            0.023255,          0.00098657,             0.21077,            0.049549,             0.11911,            0.036375,            0.080549,             0.15048,           0.0096833,           0.0072003,           0.0072003,           0.0072003
                 115,            0.024697,            0.023262,          0.00094623,             0.21542,            0.049549,             0.12066,            0.037639,            0.080654,             0.15067,           0.0096735,           0.0071566,           0.0071566,           0.0071566
                 116,            0.023951,            0.023293,           0.0009014,             0.21275,            0.049842,             0.11933,            0.037151,            0.080821,             0.15046,           0.0096604,           0.0071127,           0.0071127,           0.0071127
                 117,            0.023653,            0.023302,          0.00088207,              0.2064,            0.047792,             0.11579,            0.036744,            0.081138,              0.1496,           0.0096952,           0.0070686,           0.0070686,           0.0070686
                 118,            0.023695,            0.023326,          0.00087722,             0.20847,            0.048963,             0.11687,            0.036462,            0.081071,             0.14936,           0.0096675,           0.0070243,           0.0070243,           0.0070243
                 119,            0.023867,            0.023297,          0.00087162,             0.21121,            0.050135,              0.1186,            0.036791,            0.081012,             0.14933,           0.0096652,           0.0069799,           0.0069799,           0.0069799
                 120,            0.024156,            0.023279,          0.00085874,             0.21451,            0.050768,             0.12014,            0.037006,            0.080862,             0.14937,            0.009742,           0.0069353,           0.0069353,           0.0069353
                 121,            0.024644,             0.02329,           0.0008288,             0.21064,            0.049842,             0.11853,             0.03694,            0.080759,             0.14962,           0.0097216,           0.0068906,           0.0068906,           0.0068906
                 122,            0.024442,            0.023335,          0.00081039,             0.21074,            0.049842,             0.11797,            0.035906,            0.080851,             0.14949,           0.0096897,           0.0068457,           0.0068457,           0.0068457
                 123,            0.024476,            0.023343,           0.0008401,             0.20897,            0.048963,             0.11653,            0.035776,            0.081048,             0.14918,           0.0097463,           0.0068006,           0.0068006,           0.0068006
                 124,            0.024583,            0.023302,          0.00087759,             0.21242,            0.049549,             0.11887,            0.035928,             0.08109,             0.14869,           0.0097825,           0.0067555,           0.0067555,           0.0067555
                 125,            0.024383,            0.023272,          0.00091897,             0.21551,              0.0516,             0.12073,            0.036499,            0.081149,             0.14865,            0.009838,           0.0067101,           0.0067101,           0.0067101
                 126,            0.024123,            0.023276,          0.00090637,               0.209,            0.049256,             0.11675,             0.03585,            0.080962,              0.1491,           0.0098977,           0.0066647,           0.0066647,           0.0066647
                 127,            0.024053,            0.023325,          0.00093119,             0.20628,            0.048378,             0.11477,            0.035388,            0.080753,              0.1493,            0.010042,           0.0066191,           0.0066191,           0.0066191
                 128,            0.023766,            0.023314,          0.00093401,             0.20786,            0.049256,             0.11608,            0.035938,            0.080595,             0.14945,            0.010062,           0.0065734,           0.0065734,           0.0065734
                 129,            0.023933,            0.023235,          0.00096727,             0.20432,            0.047792,             0.11374,            0.035087,            0.080453,             0.14992,            0.010038,           0.0065276,           0.0065276,           0.0065276
                 130,            0.023301,            0.023248,          0.00091668,             0.20558,            0.047499,             0.11458,            0.035015,            0.080314,             0.15035,            0.010018,           0.0064816,           0.0064816,           0.0064816
                 131,             0.02346,            0.023262,          0.00090115,             0.20926,            0.048671,             0.11604,            0.035757,              0.0802,             0.15061,           0.0099706,           0.0064356,           0.0064356,           0.0064356
                 132,             0.02334,            0.023285,          0.00087947,             0.21159,            0.049549,             0.11761,            0.036329,            0.080179,             0.15064,           0.0099537,           0.0063895,           0.0063895,           0.0063895
                 133,            0.023034,            0.023277,          0.00086783,             0.20873,            0.049842,             0.11657,            0.035453,            0.080079,             0.15045,           0.0099501,           0.0063432,           0.0063432,           0.0063432
                 134,            0.022779,            0.023226,          0.00082695,             0.20755,            0.048963,             0.11547,            0.035248,            0.080041,              0.1504,            0.010022,           0.0062969,           0.0062969,           0.0062969
                 135,            0.023099,            0.023166,          0.00085897,             0.20984,            0.050135,             0.11732,            0.035778,            0.079864,             0.15063,            0.010033,           0.0062505,           0.0062505,           0.0062505
                 136,            0.023111,            0.023092,          0.00093998,             0.20996,            0.050721,             0.11732,            0.036059,            0.079623,             0.15105,           0.0099539,            0.006204,            0.006204,            0.006204
                 137,            0.023073,            0.023066,           0.0010104,             0.20993,            0.050135,             0.11686,            0.035823,            0.079469,             0.15149,           0.0099616,           0.0061574,           0.0061574,           0.0061574
