               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,            0.065284,             0.45541,            0.020973,            0.004382,             0.28957,           0.0030178,          0.00064507,            0.072439,             0.10915,            0.027565,           0.0092481,           0.0092481,           0.0092481
                  58,            0.064552,             0.45269,             0.02093,           0.0048926,             0.32689,           0.0035643,          0.00080427,            0.070975,             0.11215,            0.027376,           0.0092219,           0.0092219,           0.0092219
                  59,               0.065,             0.46519,            0.021028,           0.0057191,            0.030272,           0.0031156,          0.00071342,            0.073154,             0.11493,            0.027378,           0.0091952,           0.0091952,           0.0091952
                  60,             0.06502,             0.45228,            0.020958,            0.006646,            0.015646,           0.0029472,          0.00063567,             0.07448,             0.15312,            0.027616,           0.0091681,           0.0091681,           0.0091681
                  61,            0.064468,             0.45589,             0.02097,           0.0064673,            0.031104,           0.0029091,          0.00062445,            0.074395,             0.13796,            0.027453,           0.0091406,           0.0091406,           0.0091406
                  62,            0.064002,             0.45462,            0.020966,           0.0060001,            0.012283,           0.0041497,           0.0016446,            0.074016,             0.14525,            0.027476,           0.0091127,           0.0091127,           0.0091127
                  63,            0.065035,             0.45147,            0.021036,           0.0079026,            0.015353,           0.0035021,          0.00077227,            0.074322,             0.12923,            0.027461,           0.0090844,           0.0090844,           0.0090844
                  64,            0.064421,              0.4464,            0.020919,            0.004832,             0.33362,           0.0035337,          0.00079351,            0.073799,             0.10386,            0.027492,           0.0090557,           0.0090557,           0.0090557
                  65,            0.064409,             0.45053,            0.021035,           0.0046682,             0.33139,           0.0035538,          0.00079377,            0.072759,             0.12445,            0.027584,           0.0090266,           0.0090266,           0.0090266
                  66,            0.064293,              0.4372,            0.020917,              0.0048,             0.31484,           0.0034923,          0.00078918,            0.071433,            0.093028,            0.027714,           0.0089972,           0.0089972,           0.0089972
